cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count,frame
LIGHT_TRACK,3.961,0,2005.0,4.63,0.407,22,8348
STRAIGHT_TRACK,2.583,0,1320.0,15.0,0.701,21,8348
SMALL_BLOB,0.931,0,466.0,1.0,4.0,4,8349
SMALL_BLOB,0.889,0,445.0,2.5,2.0,4,8349
LIGHT_TRACK,3.389,4,1732.0,12.517,0.807,29,8349
LIGHT_TRACK,1.088,0,545.0,1,1,6,8349
LIGHT_TRACK,11.313,2,8542.0,69.516,0.749,138,8349
LIGHT_TRACK,14.16,7,11078.0,9.487,0.105,160,8349
SMALL_BLOB,0.214,0,107.0,1,1,1,8349
STRAIGHT_TRACK,2.488,0,1261.0,15.0,1.159,21,8349
LIGHT_TRACK,3.459,3,1737.0,2.774,0.638,20,8350
LIGHT_TRACK,1.27,0,636.0,5.167,1.258,9,8350
LIGHT_TRACK,0.926,0,464.0,5.167,1.247,8,8351
SMALL_BLOB,0.424,0,212.0,1,1,2,8351
STRAIGHT_TRACK,3.746,0,1937.0,24.55,1.092,31,8351
LIGHT_TRACK,0.935,0,468.0,5.0,2.4,6,8351
LIGHT_TRACK,4.474,2,2301.0,20.934,1.083,30,8351
LIGHT_TRACK,2.062,0,1034.0,7.143,1.289,11,8351
SMALL_BLOB,0.929,0,465.0,2.0,2.0,4,8351
LIGHT_TRACK,0.954,0,477.0,3.5,1.786,5,8351
SMALL_BLOB,0.164,0,82.0,1,1,1,8351
LIGHT_TRACK,1.459,0,732.0,7.25,1.345,12,8352
SMALL_BLOB,0.192,0,96.0,1,1,1,8352
LIGHT_TRACK,1.555,1,778.0,2.667,1.458,7,8352
SMALL_BLOB,0.136,0,68.0,1,1,1,8352
LIGHT_TRACK,2.64,2,1327.0,3.419,0.581,18,8352
STRAIGHT_TRACK,2.239,0,1127.0,9.223,1.135,16,8352
STRAIGHT_TRACK,2.476,0,1251.0,13.0,1.25,20,8352
STRAIGHT_TRACK,1.983,0,999.0,9.857,1.035,16,8352
SMALL_BLOB,0.748,0,374.0,1.0,3.0,3,8352
LIGHT_TRACK,13.65,14,7463.0,5.2,0.117,104,8352
LIGHT_TRACK,1.012,0,506.0,4.0,2.5,5,8352
SMALL_BLOB,0.106,0,53.0,1,1,2,8353
LIGHT_TRACK,2.46,2,1233.0,2.5,0.7,14,8353
STRAIGHT_TRACK,2.733,0,1389.0,16.856,1.132,22,8353
LIGHT_TRACK,0.958,0,479.0,3.5,1.786,5,8353
LIGHT_TRACK,1.497,0,749.0,2.75,1.591,7,8354
LIGHT_TRACK,1.886,1,949.0,8.0,1.062,17,8354
SMALL_BLOB,0.026,0,13.0,1,1,1,8354
LIGHT_TRACK,1.212,0,607.0,6.667,1.5,9,8354
LIGHT_TRACK,0.93,0,465.0,2.0,2.5,5,8354
LIGHT_TRACK,1.819,2,912.0,10.0,1.4,14,8354
LIGHT_TRACK,1.505,1,753.0,3.0,1.333,8,8354
STRAIGHT_TRACK,2.055,0,1038.0,12.364,1.071,18,8354
SMALL_BLOB,0.08,0,40.0,1,1,1,8354
LIGHT_TRACK,1.664,0,835.0,6.5,1.154,12,8355
SMALL_BLOB,0.11,0,55.0,1,1,1,8355
LIGHT_TRACK,1.317,0,660.0,7.0,1.429,8,8355
LIGHT_TRACK,1.305,0,655.0,7.857,1.171,11,8355
LIGHT_TRACK,10.515,5,6890.0,17.695,0.279,113,8355
LIGHT_TRACK,1.521,0,762.0,7.0,1.429,10,8355
SMALL_BLOB,0.094,0,47.0,1,1,1,8355
HEAVY_BLOB,18.892,5,9448.0,1.0,2.25,9,8355
MEDIUM_BLOB,1.716,3,858.0,1.0,2.0,8,8355
STRAIGHT_TRACK,3.528,0,1799.0,18.0,1.264,28,8356
STRAIGHT_TRACK,3.73,0,1910.0,17.5,1.071,30,8356
STRAIGHT_TRACK,2.281,0,1150.0,12.667,1.268,17,8356
LIGHT_TRACK,0.908,0,454.0,3.333,1.667,5,8356
LIGHT_TRACK,1.29,0,646.0,7.0,2.286,8,8356
STRAIGHT_TRACK,2.066,0,1037.0,9.0,1.481,12,8356
SMALL_BLOB,0.312,0,156.0,1,1,1,8356
LIGHT_TRACK,5.797,1,2927.0,1.86,0.294,39,8356
HEAVY_TRACK,3.295,7,1669.0,7.667,0.696,24,8357
LIGHT_TRACK,3.25,3,1626.0,2.0,1.25,9,8357
STRAIGHT_TRACK,1.835,0,922.0,11.0,1.591,14,8357
LIGHT_TRACK,1.182,0,592.0,7.0,1.607,9,8358
LIGHT_TRACK,3.141,0,1586.0,4.667,0.524,22,8358
STRAIGHT_TRACK,5.05,0,2698.0,33.212,1.031,44,8358
STRAIGHT_TRACK,3.918,0,2029.0,22.931,1.075,34,8358
SMALL_BLOB,0.112,0,56.0,1,1,1,8358
SMALL_BLOB,0.196,0,98.0,1,1,1,8358
HEAVY_BLOB,41.243,33,20677.0,1.071,1.048,44,8358
SMALL_BLOB,0.254,0,127.0,1,1,2,8358
LIGHT_TRACK,2.547,3,1277.0,3.2,0.812,13,8359
LIGHT_TRACK,1.732,0,869.0,7.75,1.258,12,8359
STRAIGHT_TRACK,3.399,0,1740.0,18.0,1.085,29,8359
LIGHT_TRACK,7.588,4,3849.0,10.8,1.074,29,8359
LIGHT_TRACK,1.896,0,952.0,7.833,1.291,14,8359
STRAIGHT_TRACK,2.928,0,1487.0,14.85,0.993,21,8360
SMALL_BLOB,0.742,0,371.0,2.0,3.0,3,8360
SMALL_BLOB,0.182,0,91.0,1,1,2,8360
LIGHT_TRACK,1.239,0,620.0,4.333,1.538,6,8360
SMALL_BLOB,0.69,0,345.0,1,1,3,8360
STRAIGHT_TRACK,1.678,0,844.0,12.5,1.3,13,8360
STRAIGHT_TRACK,1.581,0,794.0,9.666,1.264,11,8361
SMALL_BLOB,0.59,0,295.0,1.0,4.0,4,8361
SMALL_BLOB,0.218,0,109.0,1,1,1,8361
SMALL_BLOB,0.8,0,400.0,1.0,3.0,3,8361
LIGHT_TRACK,2.638,2,1321.0,3.0,1.042,10,8361
STRAIGHT_TRACK,1.797,0,903.0,10.333,1.398,13,8361
STRAIGHT_TRACK,1.927,0,968.0,8.5,1.243,13,8361
SMALL_BLOB,0.05,0,25.0,1,1,1,8361
STRAIGHT_TRACK,3.891,0,2004.0,19.267,0.98,31,8362
LIGHT_TRACK,10.964,2,8479.0,42.143,0.415,137,8362
LIGHT_TRACK,1.754,2,878.0,6.0,1.667,10,8362
LIGHT_TRACK,1.771,0,891.0,1,1,11,8362
STRAIGHT_TRACK,2.967,0,1519.0,20.546,1.109,26,8362
LIGHT_TRACK,1.102,0,552.0,5.667,1.569,8,8362
LIGHT_TRACK,0.67,0,335.0,4.0,2.5,5,8362
LIGHT_TRACK,2.883,1,1442.0,1.5,2.0,6,8363
HEAVY_TRACK,3.605,6,1840.0,13.774,0.745,34,8363
STRAIGHT_TRACK,4.477,0,2346.0,21.727,0.86,39,8363
LIGHT_TRACK,3.174,0,1593.0,6.2,1.197,14,8363
STRAIGHT_TRACK,7.501,0,3982.0,27.416,1.055,49,8363
STRAIGHT_TRACK,5.757,0,2907.0,20.0,2.1,21,8364
LIGHT_TRACK,1.063,0,532.0,5.333,1.458,7,8365
SMALL_BLOB,0.39,0,195.0,1,1,2,8365
LIGHT_TRACK,3.607,3,1819.0,5.826,0.722,21,8365
STRAIGHT_TRACK,1.669,0,838.0,10.0,1.5,12,8365
HEAVY_TRACK,5.952,5,2988.0,5.0,1.062,17,8365
SMALL_BLOB,0.502,0,251.0,4.0,2.0,4,8365
LIGHT_TRACK,2.631,2,1326.0,9.143,1.06,19,8366
LIGHT_TRACK,3.192,2,1613.0,19.0,1.263,24,8366
SMALL_BLOB,0.292,0,146.0,1,1,1,8366
SMALL_BLOB,0.168,0,84.0,1,1,2,8366
SMALL_BLOB,0.178,0,89.0,1,1,1,8366
SMALL_BLOB,0.224,0,112.0,1.0,4.0,4,8366
SMALL_BLOB,0.256,0,128.0,1,1,1,8366
LIGHT_TRACK,7.107,3,3813.0,23.384,0.772,50,8366
SMALL_BLOB,0.068,0,34.0,1,1,1,8366
SMALL_BLOB,0.234,0,117.0,1,1,1,8367
STRAIGHT_TRACK,1.698,0,852.0,8.5,1.375,11,8367
LIGHT_TRACK,4.982,4,2571.0,11.445,0.649,37,8367
LIGHT_TRACK,3.292,1,1672.0,12.696,1.001,25,8367
LIGHT_TRACK,2.107,2,1059.0,9.0,1.156,16,8368
STRAIGHT_TRACK,3.416,0,1743.0,17.473,1.05,25,8368
SMALL_BLOB,1.067,0,534.0,3.0,2.667,4,8368
LIGHT_TRACK,1.994,0,1002.0,6.25,0.838,13,8368
SMALL_BLOB,0.112,0,56.0,1,1,1,8368
HEAVY_TRACK,5.064,5,2565.0,2.476,0.347,37,8368
LIGHT_TRACK,1.533,0,767.0,6.0,2.333,7,8368
STRAIGHT_TRACK,1.725,0,867.0,9.143,1.281,14,8368
SMALL_BLOB,0.098,0,49.0,1,1,1,8369
LIGHT_TRACK,0.954,0,477.0,3.0,2.083,5,8369
LIGHT_TRACK,1.274,0,638.0,6.5,1.731,9,8369
STRAIGHT_TRACK,2.518,0,1274.0,15.8,1.316,20,8369
SMALL_BLOB,0.362,0,181.0,1,1,2,8369
SMALL_BLOB,0.134,0,67.0,1,1,1,8370
LIGHT_TRACK,1.01,0,505.0,2.0,2.5,5,8370
LIGHT_TRACK,3.887,2,1954.0,1.833,0.333,22,8370
STRAIGHT_TRACK,4.021,0,2099.0,24.667,1.069,39,8371
LIGHT_TRACK,5.421,4,2731.0,3.072,0.276,36,8371
LIGHT_TRACK,5.059,4,2634.0,13.0,0.662,43,8371
STRAIGHT_TRACK,1.513,0,761.0,10.5,1.259,14,8371
LIGHT_TRACK,6.847,6,3426.0,1.25,1.3,13,8371
HEAVY_BLOB,18.274,10,9141.0,1.0,1.667,15,8371
SMALL_BLOB,0.849,0,425.0,3.0,2.667,4,8371
SMALL_BLOB,0.368,0,184.0,1.0,3.0,3,8371
STRAIGHT_TRACK,2.501,0,1268.0,17.429,1.241,20,8371
STRAIGHT_TRACK,2.463,0,1239.0,12.5,1.6,16,8371
LIGHT_TRACK,7.027,3,3562.0,10.684,1.004,26,8371
LIGHT_TRACK,1.375,0,688.0,2.5,1.4,7,8371
LIGHT_TRACK,3.719,2,1908.0,16.5,0.997,32,8371
SMALL_BLOB,0.236,0,118.0,1,1,2,8371
LIGHT_TRACK,4.846,4,2424.0,1.6,1.25,10,8372
LIGHT_TRACK,2.062,1,1032.0,3.333,1.333,8,8372
SMALL_BLOB,0.352,0,176.0,1.0,3.0,3,8372
STRAIGHT_TRACK,3.721,0,1914.0,11.516,0.611,31,8372
SMALL_BLOB,0.248,0,124.0,1,1,1,8372
LIGHT_TRACK,1.208,0,604.0,2.0,2.5,5,8372
STRAIGHT_TRACK,2.197,0,1105.0,9.889,1.217,15,8372
LIGHT_TRACK,0.683,0,342.0,4.333,1.538,6,8372
LIGHT_TRACK,1.786,2,893.0,1.5,1.167,7,8373
LIGHT_TRACK,1.272,0,637.0,6.4,1.462,9,8373
SMALL_BLOB,0.46,0,230.0,2.0,2.0,4,8373
SMALL_BLOB,0.762,0,381.0,1,1,3,8373
SMALL_BLOB,0.196,0,98.0,1,1,2,8373
STRAIGHT_TRACK,3.11,0,1572.0,16.5,1.591,21,8373
STRAIGHT_TRACK,1.908,0,959.0,9.6,1.24,14,8373
SMALL_BLOB,0.092,0,46.0,1,1,1,8373
SMALL_BLOB,0.056,0,28.0,1,1,1,8373
STRAIGHT_TRACK,2.483,0,1253.0,9.333,0.961,19,8373
SMALL_BLOB,0.044,0,22.0,1,1,1,8374
LIGHT_TRACK,6.544,4,3291.0,7.25,1.187,19,8374
LIGHT_TRACK,1.655,0,828.0,6.0,1.5,9,8374
STRAIGHT_TRACK,1.484,0,744.0,10.0,2.2,11,8374
STRAIGHT_TRACK,1.606,0,806.0,10.0,1.375,11,8374
STRAIGHT_TRACK,1.341,0,673.0,20.001,2.25,9,8374
LIGHT_TRACK,2.469,0,1236.0,4.433,0.55,18,8374
LIGHT_TRACK,0.931,0,466.0,1,1,5,8375
LIGHT_TRACK,3.15,1,1584.0,2.489,0.433,20,8375
LIGHT_TRACK,1.169,0,585.0,4.0,1.75,7,8375
STRAIGHT_TRACK,2.32,0,1170.0,11.778,1.158,17,8375
STRAIGHT_TRACK,7.522,0,4383.0,48.333,0.931,69,8375
SMALL_BLOB,0.472,0,236.0,1,1,2,8375
LIGHT_TRACK,1.847,0,926.0,6.833,1.297,11,8375
SMALL_BLOB,0.897,0,449.0,1,1,4,8375
STRAIGHT_TRACK,1.767,0,888.0,10.167,1.213,12,8375
LIGHT_TRACK,2.259,3,1132.0,3.0,0.815,11,8375
STRAIGHT_TRACK,6.314,0,3267.0,19.884,1.038,37,8375
SMALL_BLOB,0.164,0,82.0,1,1,2,8376
STRAIGHT_TRACK,3.783,0,1892.0,10.0,1.3,13,8376
LIGHT_TRACK,1.486,0,743.0,6.0,1.5,9,8376
MEDIUM_BLOB,3.245,2,1623.0,1.0,1.75,7,8376
LIGHT_TRACK,2.709,2,1360.0,8.364,1.215,15,8376
LIGHT_TRACK,1.575,0,789.0,6.333,1.404,8,8377
STRAIGHT_TRACK,2.395,0,1213.0,14.0,1.131,21,8377
SMALL_BLOB,0.256,0,128.0,1,1,2,8377
SMALL_BLOB,0.14,0,70.0,1,1,1,8377
LIGHT_TRACK,2.584,0,1296.0,6.167,0.952,13,8377
LIGHT_TRACK,1.419,0,712.0,7.714,1.302,12,8378
SMALL_BLOB,0.727,0,364.0,1.0,4.0,4,8378
SMALL_BLOB,0.282,0,141.0,1,1,1,8378
STRAIGHT_TRACK,9.795,0,6568.0,59.579,0.784,105,8378
SMALL_BLOB,0.416,0,208.0,1,1,2,8378
HEAVY_TRACK,4.204,5,2103.0,2.0,1.375,11,8378
LIGHT_TRACK,0.822,0,411.0,3.5,1.786,5,8379
HEAVY_TRACK,2.323,5,1164.0,3.0,1.046,15,8379
LIGHT_TRACK,3.91,4,1959.0,4.5,1.333,12,8379
HEAVY_TRACK,3.558,8,1797.0,6.895,0.854,25,8379
LIGHT_TRACK,1.125,0,563.0,5.333,1.458,7,8379
STRAIGHT_TRACK,1.524,0,766.0,10.1,1.2,12,8379
LIGHT_TRACK,0.737,0,369.0,5.667,1.569,8,8379
STRAIGHT_TRACK,4.399,0,2276.0,22.809,1.099,34,8380
LIGHT_TRACK,1.848,0,932.0,1,1,13,8380
HEAVY_TRACK,3.594,6,1808.0,5.294,0.892,21,8380
STRAIGHT_TRACK,2.272,0,1144.0,9.625,1.065,16,8380
STRAIGHT_TRACK,1.573,0,789.0,8.0,1.375,11,8380
LIGHT_TRACK,14.21,5,11538.0,17.521,0.184,172,8380
LIGHT_TRACK,8.926,25,4605.0,2.322,0.236,65,8380
LIGHT_TRACK,1.885,0,948.0,4.185,0.556,15,8381
LIGHT_TRACK,2.418,3,1215.0,7.0,1.071,15,8382
STRAIGHT_TRACK,3.384,0,1707.0,19.0,2.105,20,8382
SMALL_BLOB,0.198,0,99.0,1,1,1,8382
SMALL_BLOB,1.155,0,578.0,1.0,3.0,3,8382
LIGHT_TRACK,1.716,2,860.0,4.5,1.042,12,8382
HEAVY_TRACK,6.336,6,3209.0,11.818,1.091,24,8382
LIGHT_TRACK,2.705,0,1359.0,7.5,1.16,15,8382
SMALL_BLOB,0.286,0,143.0,1,1,2,8383
SMALL_BLOB,0.418,0,209.0,1,1,2,8383
LIGHT_TRACK,1.517,0,761.0,7.334,1.232,12,8384
STRAIGHT_TRACK,1.22,0,611.0,8.0,2.25,9,8384
STRAIGHT_TRACK,1.671,0,838.0,8.5,1.324,9,8384
LIGHT_TRACK,1.035,0,518.0,5.0,2.4,6,8384
LIGHT_TRACK,6.654,2,3560.0,2.959,0.128,62,8385
LIGHT_TRACK,3.898,2,1954.0,4.833,1.172,12,8385
LIGHT_TRACK,1.202,0,602.0,5.667,1.569,8,8385
STRAIGHT_TRACK,5.699,0,3086.0,36.143,1.045,50,8386
HEAVY_TRACK,11.014,11,5566.0,7.647,0.794,27,8386
SMALL_BLOB,0.262,0,131.0,1,1,1,8386
LIGHT_TRACK,1.202,0,601.0,4.0,1.75,7,8386
LIGHT_TRACK,5.398,4,2707.0,2.245,0.267,36,8387
LIGHT_TRACK,3.211,2,1629.0,14.182,1.099,23,8387
LIGHT_TRACK,4.392,0,2292.0,5.205,0.216,37,8387
STRAIGHT_TRACK,2.476,0,1255.0,15.499,1.119,20,8387
SMALL_BLOB,0.39,0,195.0,1,1,2,8387
HEAVY_TRACK,21.244,26,10818.0,7.737,0.914,44,8387
STRAIGHT_TRACK,2.057,0,1037.0,18.0,2.111,19,8387
SMALL_BLOB,0.094,0,47.0,1,1,1,8387
SMALL_BLOB,0.252,0,126.0,1,1,1,8387
STRAIGHT_TRACK,2.067,0,1040.0,8.334,0.933,14,8387
HEAVY_TRACK,126.449,96,64095.0,1.562,0.365,146,8387
SMALL_BLOB,0.062,0,31.0,1,1,1,8387
HEAVY_TRACK,2.007,6,1005.0,2.333,1.238,13,8387
LIGHT_TRACK,1.113,0,557.0,6.0,1.685,7,8387
SMALL_BLOB,0.088,0,44.0,1,1,1,8388
LIGHT_TRACK,4.628,2,2319.0,5.0,1.333,12,8388
LIGHT_TRACK,1.341,0,671.0,4.333,1.538,6,8388
LIGHT_TRACK,7.156,4,4173.0,53.292,0.991,67,8388
SMALL_BLOB,0.192,0,96.0,1,1,2,8389
SMALL_BLOB,0.376,0,188.0,1,1,2,8389
STRAIGHT_TRACK,2.1,0,1057.0,10.5,1.151,15,8389
STRAIGHT_TRACK,2.648,0,1331.0,8.667,1.167,14,8389
STRAIGHT_TRACK,3.886,0,1991.0,20.0,1.081,27,8389
LIGHT_TRACK,5.043,2,2538.0,8.077,1.183,19,8389
STRAIGHT_TRACK,2.055,0,1032.0,8.5,1.243,13,8389
SMALL_BLOB,0.06,0,30.0,1,1,1,8389
SMALL_BLOB,0.234,0,117.0,1,1,2,8389
LIGHT_TRACK,2.633,1,1321.0,1.375,0.409,18,8389
STRAIGHT_TRACK,3.549,0,1804.0,15.5,1.072,23,8389
LIGHT_TRACK,1.732,2,866.0,4.0,2.0,8,8389
LIGHT_TRACK,2.23,0,1129.0,1,1,16,8389
STRAIGHT_TRACK,3.339,0,1711.0,19.056,1.057,28,8389
STRAIGHT_TRACK,2.184,0,1106.0,16.101,1.129,18,8390
LIGHT_TRACK,1.676,0,841.0,7.666,1.156,11,8390
SMALL_BLOB,0.983,0,492.0,1,1,4,8390
LIGHT_TRACK,299.882,281,181045.0,2.343,0.232,437,8390
LIGHT_TRACK,1.397,0,699.0,2.75,1.591,7,8390
LIGHT_TRACK,2.037,1,1022.0,2.667,0.583,14,8390
SMALL_BLOB,0.915,0,458.0,2.0,2.0,4,8390
LIGHT_TRACK,1.549,2,776.0,2.214,0.668,10,8390
LIGHT_TRACK,1.528,0,764.0,3.0,2.333,7,8390
LIGHT_TRACK,1.755,1,879.0,3.091,1.0,11,8390
STRAIGHT_TRACK,2.039,0,1027.0,10.445,1.226,17,8390
STRAIGHT_TRACK,2.134,0,1067.0,10.0,1.3,13,8390
LIGHT_TRACK,1.074,0,537.0,2.0,2.5,5,8390
SMALL_BLOB,0.67,0,335.0,1,1,2,8390
LIGHT_TRACK,3.804,1,1948.0,8.321,0.476,28,8390
HEAVY_TRACK,8.88,8,4722.0,11.522,0.492,56,8390
LIGHT_TRACK,1.037,0,519.0,4.5,1.653,7,8390
HEAVY_TRACK,4.561,5,2299.0,3.737,0.579,25,8390
LIGHT_TRACK,0.964,0,482.0,4.0,2.5,5,8390
HEAVY_TRACK,4.46,11,2257.0,4.571,0.56,30,8390
SMALL_BLOB,0.266,0,133.0,1,1,2,8390
LIGHT_TRACK,4.484,3,2264.0,3.953,0.476,24,8390
LIGHT_TRACK,1.154,0,578.0,6.0,1.458,7,8390
LIGHT_TRACK,9.943,10,5229.0,2.256,0.166,74,8391
LIGHT_TRACK,7.191,2,3892.0,16.278,0.493,52,8391
SMALL_BLOB,0.746,0,373.0,1.0,3.0,3,8391
STRAIGHT_TRACK,2.974,0,1506.0,12.75,1.078,22,8391
LIGHT_TRACK,3.322,2,1661.0,4.0,2.0,8,8391
LIGHT_TRACK,1.603,1,802.0,3.445,0.932,10,8391
LIGHT_TRACK,1.245,0,623.0,5.0,2.4,6,8391
LIGHT_TRACK,3.597,2,1799.0,2.0,3.0,6,8391
LIGHT_TRACK,3.156,0,1613.0,7.86,0.495,28,8391
LIGHT_TRACK,7.126,2,3933.0,9.558,0.258,59,8391
LIGHT_TRACK,2.408,3,1212.0,5.182,0.718,18,8392
SMALL_BLOB,0.879,0,440.0,1.0,4.0,4,8392
LIGHT_TRACK,1.106,0,553.0,2.0,2.5,5,8392
LIGHT_TRACK,0.996,0,498.0,2.0,2.5,5,8392
STRAIGHT_TRACK,2.64,0,1332.0,14.0,1.286,18,8392
LIGHT_TRACK,3.471,2,1782.0,18.059,0.961,29,8392
LIGHT_TRACK,1.268,2,634.0,6.0,1.667,10,8392
STRAIGHT_TRACK,1.563,0,784.0,11.0,2.182,12,8392
LIGHT_TRACK,1.807,2,904.0,7.0,1.571,11,8393
LIGHT_TRACK,2.331,0,1168.0,4.25,1.173,11,8393
LIGHT_TRACK,2.376,1,1189.0,3.333,1.333,8,8393
LIGHT_TRACK,1.419,0,710.0,2.75,1.591,7,8394
LIGHT_TRACK,13.042,3,7379.0,1.465,0.063,118,8394
LIGHT_TRACK,2.681,1,1344.0,4.0,1.016,13,8394
SMALL_BLOB,0.797,0,399.0,2.5,2.0,4,8394
STRAIGHT_TRACK,2.044,0,1029.0,11.125,1.222,15,8394
SMALL_BLOB,0.052,0,26.0,1,1,1,8395
SMALL_BLOB,0.79,0,395.0,1,1,2,8395
LIGHT_TRACK,7.143,2,3937.0,25.778,0.682,57,8395
SMALL_BLOB,0.232,0,116.0,1,1,2,8395
SMALL_BLOB,0.981,0,491.0,2.0,2.0,4,8395
LIGHT_TRACK,1.521,0,762.0,7.0,1.429,9,8395
SMALL_BLOB,0.39,0,195.0,1,1,2,8395
SMALL_BLOB,0.196,0,98.0,1,1,1,8395
HEAVY_TRACK,7.723,7,3889.0,3.293,0.529,29,8395
LIGHT_TRACK,1.221,0,611.0,2.571,1.079,8,8395
LIGHT_TRACK,1.6,0,802.0,6.167,1.288,11,8395
LIGHT_TRACK,1.738,0,870.0,5.0,1.6,8,8395
LIGHT_TRACK,1.399,0,701.0,6.0,1.343,10,8396
HEAVY_TRACK,3.924,9,1966.0,2.286,0.949,17,8396
STRAIGHT_TRACK,2.52,0,1272.0,12.5,1.16,18,8396
SMALL_BLOB,0.208,0,104.0,1,1,2,8396
STRAIGHT_TRACK,1.661,0,834.0,8.445,1.235,13,8396
LIGHT_TRACK,1.633,0,820.0,7.5,1.167,14,8397
LIGHT_TRACK,1.067,0,534.0,4.5,1.667,6,8397
LIGHT_TRACK,1.614,0,809.0,7.0,1.349,10,8397
LIGHT_TRACK,1.791,4,896.0,8.0,1.625,13,8397
STRAIGHT_TRACK,1.547,0,777.0,10.0,1.333,12,8397
STRAIGHT_TRACK,1.796,0,902.0,8.5,1.243,13,8397
STRAIGHT_TRACK,1.778,0,895.0,11.333,1.25,15,8397
LIGHT_TRACK,1.247,0,625.0,7.0,1.429,10,8397
SMALL_BLOB,1.083,0,542.0,1.0,4.0,4,8397
LIGHT_TRACK,1.333,0,668.0,4.4,0.909,10,8397
LIGHT_TRACK,1.603,0,805.0,7.083,1.0,12,8398
LIGHT_TRACK,1.782,0,891.0,2.0,2.5,5,8398
LIGHT_TRACK,1.325,1,663.0,2.667,1.458,7,8398
SMALL_BLOB,0.142,0,71.0,1,1,1,8398
LIGHT_TRACK,1.449,0,726.0,5.333,1.302,10,8398
STRAIGHT_TRACK,8.66,0,4710.0,35.667,1.11,57,8399
LIGHT_TRACK,6.021,6,3051.0,3.079,0.189,42,8399
SMALL_BLOB,0.282,0,141.0,2.0,3.0,3,8399
SMALL_BLOB,0.268,0,134.0,1.0,3.0,3,8399
SMALL_BLOB,0.132,0,66.0,1,1,1,8400
HEAVY_TRACK,12.901,19,6465.0,3.167,1.044,28,8400
HEAVY_TRACK,10.938,15,5525.0,7.0,0.993,29,8400
STRAIGHT_TRACK,2.644,0,1333.0,12.667,1.193,16,8400
HEAVY_TRACK,4.172,5,2109.0,3.5,0.413,26,8400
HEAVY_TRACK,8.805,8,4463.0,4.379,0.49,31,8400
LIGHT_TRACK,3.495,2,1798.0,7.438,0.357,28,8401
LIGHT_TRACK,1.854,0,931.0,7.833,1.199,13,8401
HEAVY_TRACK,6.37,7,3220.0,9.667,1.096,25,8401
LIGHT_TRACK,7.384,8,3938.0,4.611,0.207,62,8401
LIGHT_TRACK,1.199,0,600.0,3.0,2.0,6,8401
SMALL_BLOB,0.947,0,474.0,3.0,2.667,4,8401
STRAIGHT_TRACK,1.61,0,808.0,9.0,1.358,11,8401
LIGHT_TRACK,1.673,0,839.0,5.857,1.213,12,8401
SMALL_BLOB,0.542,0,271.0,1,1,2,8401
SMALL_BLOB,0.092,0,46.0,1,1,1,8401
SMALL_BLOB,0.28,0,140.0,1,1,1,8401
SMALL_BLOB,0.59,0,295.0,2.0,2.0,4,8401
LIGHT_TRACK,1.017,0,509.0,4.0,1.75,7,8401
STRAIGHT_TRACK,2.633,0,1331.0,13.154,1.17,20,8402
LIGHT_TRACK,1.396,0,699.0,5.4,1.541,8,8402
STRAIGHT_TRACK,2.902,0,1480.0,18.9,1.027,22,8402
LIGHT_TRACK,2.643,0,1323.0,3.6,1.511,8,8402
LIGHT_TRACK,1.853,0,929.0,5.2,1.1,11,8402
LIGHT_TRACK,1.202,0,602.0,6.167,1.333,8,8402
STRAIGHT_TRACK,7.26,0,4166.0,18.914,0.412,69,8402
LIGHT_TRACK,1.087,0,544.0,6.0,1.5,9,8403
SMALL_BLOB,0.816,0,408.0,1.0,3.0,3,8403
SMALL_BLOB,0.252,0,126.0,1,1,2,8403
SMALL_BLOB,0.865,0,433.0,3.0,2.667,4,8403
LIGHT_TRACK,1.176,0,588.0,5.0,1.8,9,8403
SMALL_BLOB,0.806,0,403.0,1,1,2,8404
SMALL_BLOB,0.444,0,222.0,1,1,2,8404
STRAIGHT_TRACK,2.557,0,1291.0,11.9,1.104,18,8404
LIGHT_TRACK,1.635,0,819.0,6.5,1.471,9,8404
SMALL_BLOB,0.602,0,301.0,1.0,3.0,3,8404
SMALL_BLOB,0.186,0,93.0,1,1,1,8404
LIGHT_TRACK,1.401,3,701.0,2.8,1.286,9,8404
SMALL_BLOB,0.922,0,461.0,1.0,3.0,3,8405
STRAIGHT_TRACK,1.773,0,891.0,9.222,1.218,14,8405
STRAIGHT_TRACK,1.614,0,810.0,9.5,1.579,12,8405
LIGHT_TRACK,0.768,0,384.0,4.0,2.5,5,8405
STRAIGHT_TRACK,1.716,0,862.0,9.111,1.233,14,8405
LIGHT_TRACK,5.288,0,2654.0,4.5,0.216,35,8405
STRAIGHT_TRACK,2.215,0,1119.0,13.308,1.169,18,8405
SMALL_BLOB,0.336,0,168.0,1.0,3.0,3,8406
STRAIGHT_TRACK,4.019,0,2076.0,15.738,0.819,35,8406
SMALL_BLOB,0.188,0,94.0,1,1,1,8406
LIGHT_TRACK,5.618,1,2873.0,3.294,0.258,36,8406
STRAIGHT_TRACK,1.336,0,670.0,8.5,1.618,11,8407
SMALL_BLOB,0.178,0,89.0,1,1,1,8407
HEAVY_TRACK,38.571,63,20455.0,12.65,0.931,92,8407
STRAIGHT_TRACK,1.915,0,965.0,13.001,1.389,17,8407
SMALL_BLOB,0.172,0,86.0,1,1,1,8407
