cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
LIGHT_TRACK,0.56,0,280.0,5.0,2.4,6
HEAVY_TRACK,3.612,7,1815.0,4.667,0.857,18
LIGHT_TRACK,1.304,0,654.0,6.5,1.058,11
LIGHT_TRACK,1.112,2,556.0,3.0,2.333,7
SMALL_BLOB,0.47,0,235.0,1.0,3.0,3
SMALL_BLOB,0.108,0,54.0,1,1,1
STRAIGHT_TRACK,1.927,0,976.0,12.263,0.834,18
STRAIGHT_TRACK,2.41,0,1231.0,13.821,0.734,23
SMALL_BLOB,0.034,0,17.0,1,1,1
LIGHT_TRACK,7.247,1,4524.0,25.476,0.397,87
SMALL_BLOB,0.693,0,347.0,3.0,2.667,4
LIGHT_TRACK,1.833,0,918.0,4.25,1.324,9
HEAVY_TRACK,5.44,5,2742.0,9.0,1.167,21
STRAIGHT_TRACK,3.995,0,2079.0,23.501,0.933,33
STRAIGHT_TRACK,4.803,0,2587.0,28.925,0.812,45
HEAVY_TRACK,12.536,8,14731.0,66.587,0.361,245
LIGHT_TRACK,1.324,0,663.0,7.0,1.429,10
LIGHT_TRACK,1.469,0,736.0,5.0,1.25,10
SMALL_BLOB,0.476,0,238.0,1,1,2
SMALL_BLOB,0.31,0,155.0,1,1,1
LIGHT_TRACK,1.185,0,594.0,7.5,1.5,9
LIGHT_TRACK,0.767,0,384.0,1,1,5
SMALL_BLOB,0.25,0,125.0,1,1,2
LIGHT_TRACK,1.694,3,848.0,3.5,1.286,9
SMALL_BLOB,0.242,0,121.0,1,1,2
STRAIGHT_TRACK,1.681,0,844.0,10.5,1.667,14
LIGHT_TRACK,1.097,0,550.0,7.167,1.291,9
SMALL_BLOB,0.864,0,432.0,1.0,3.0,3
SMALL_BLOB,0.222,0,111.0,1,1,1
LIGHT_TRACK,0.806,0,404.0,5.0,0.875,7
SMALL_BLOB,0.612,0,306.0,1,1,2
LIGHT_TRACK,1.006,0,505.0,7.75,1.048,10
LIGHT_TRACK,3.692,2,1877.0,12.667,0.932,25
SMALL_BLOB,0.492,0,246.0,1,1,2
HEAVY_TRACK,3.196,6,1604.0,21.0,1.286,27
STRAIGHT_TRACK,1.301,0,653.0,9.0,1.358,11
LIGHT_TRACK,2.419,2,1212.0,4.6,1.243,11
STRAIGHT_TRACK,2.191,0,1108.0,14.099,1.085,18
LIGHT_TRACK,1.276,0,641.0,1,1,10
LIGHT_TRACK,1.808,1,906.0,5.0,1.111,10
STRAIGHT_TRACK,1.133,0,568.0,10.0,1.6,8
LIGHT_TRACK,2.096,1,1054.0,7.546,1.069,16
STRAIGHT_TRACK,2.092,0,1058.0,14.0,1.164,19
STRAIGHT_TRACK,1.251,0,628.0,10.0,1.625,13
HEAVY_TRACK,10.426,8,5429.0,18.4,0.978,45
SMALL_BLOB,1.463,0,732.0,3.0,2.667,4
STRAIGHT_TRACK,1.302,0,653.0,8.167,1.259,10
STRAIGHT_TRACK,4.747,0,2474.0,25.583,1.065,36
LIGHT_TRACK,0.925,0,463.0,5.667,1.667,5
SMALL_BLOB,1.383,0,692.0,1,1,4
STRAIGHT_TRACK,2.12,0,1074.0,15.501,1.113,19
LIGHT_TRACK,4.38,2,2320.0,16.07,0.526,40
LIGHT_TRACK,1.073,0,537.0,7.0,1.286,9
STRAIGHT_TRACK,4.073,0,2159.0,29.0,0.938,40
LIGHT_TRACK,1.763,0,889.0,5.8,0.552,16
LIGHT_TRACK,1.066,0,533.0,4.0,2.5,5
SMALL_BLOB,0.24,0,120.0,1,1,1
SMALL_BLOB,0.494,0,247.0,7.0,2.857,4
LIGHT_TRACK,1.046,0,523.0,2.0,2.5,5
HEAVY_TRACK,1.341,6,672.0,4.636,1.159,13
SMALL_BLOB,0.204,0,102.0,1,1,2
LIGHT_TRACK,1.984,0,998.0,6.833,0.884,15
LIGHT_TRACK,5.346,4,2911.0,37.468,1.028,51
LIGHT_TRACK,0.801,0,401.0,6.25,1.36,8
LIGHT_TRACK,0.899,0,450.0,4.333,1.538,6
LIGHT_TRACK,0.707,0,354.0,1,1,5
LIGHT_TRACK,1.698,0,850.0,3.667,1.159,9
LIGHT_TRACK,1.006,0,504.0,5.25,1.393,9
LIGHT_TRACK,1.41,0,706.0,6.5,1.538,8
SMALL_BLOB,0.502,0,251.0,1.0,4.0,4
LIGHT_TRACK,1.831,0,918.0,6.833,1.297,11
LIGHT_TRACK,1.108,0,555.0,6.0,1.458,7
LIGHT_TRACK,2.744,2,1376.0,3.727,0.836,13
STRAIGHT_TRACK,2.043,0,1029.0,17.0,2.0,17
LIGHT_TRACK,1.089,2,545.0,4.0,2.0,8
SMALL_BLOB,0.316,0,158.0,1.0,3.0,3
LIGHT_TRACK,1.787,1,896.0,5.2,1.1,11
LIGHT_TRACK,4.005,1,2089.0,15.285,0.625,36
LIGHT_TRACK,0.983,0,492.0,7.0,2.286,8
STRAIGHT_TRACK,1.412,0,712.0,10.25,0.75,12
LIGHT_TRACK,2.037,2,1029.0,10.5,0.961,19
LIGHT_TRACK,1.246,1,623.0,1.5,1.167,7
SMALL_BLOB,0.198,0,99.0,1,1,2
STRAIGHT_TRACK,2.035,0,1028.0,15.333,1.304,18
SMALL_BLOB,0.648,0,324.0,1,1,2
SMALL_BLOB,0.887,0,444.0,1,1,4
SMALL_BLOB,0.598,0,299.0,1,1,3
STRAIGHT_TRACK,1.633,0,822.0,10.445,1.152,15
STRAIGHT_TRACK,1.242,0,623.0,8.286,1.355,11
SMALL_BLOB,0.26,0,130.0,1,1,1
SMALL_BLOB,0.178,0,89.0,1,1,1
LIGHT_TRACK,1.972,0,988.0,7.5,1.667,10
LIGHT_TRACK,1.468,0,735.0,4.25,1.324,9
STRAIGHT_TRACK,2.533,0,1295.0,18.286,1.011,25
STRAIGHT_TRACK,3.015,0,1547.0,20.75,1.018,26
LIGHT_TRACK,5.965,0,3380.0,9.917,0.231,66
SMALL_BLOB,0.919,0,460.0,2.0,2.0,4
LIGHT_TRACK,2.928,0,1522.0,8.084,0.35,35
SMALL_BLOB,0.176,0,88.0,1,1,1
LIGHT_TRACK,3.446,1,1739.0,7.909,0.814,19
HEAVY_TRACK,54.459,95,29055.0,13.547,0.861,113
SMALL_BLOB,0.112,0,56.0,1,1,1
SMALL_BLOB,0.064,0,32.0,1,1,1
LIGHT_TRACK,1.088,0,544.0,2.0,2.5,5
LIGHT_TRACK,1.631,2,818.0,10.0,1.4,14
STRAIGHT_TRACK,1.478,0,742.0,9.5,1.342,12
HEAVY_TRACK,5.223,6,2620.0,3.6,0.889,16
SMALL_BLOB,0.086,0,43.0,1,1,1
SMALL_BLOB,0.446,0,223.0,1,1,2
HEAVY_TRACK,6.763,8,3415.0,7.6,0.988,26
SMALL_BLOB,0.9,0,450.0,1,1,2
STRAIGHT_TRACK,6.216,0,3249.0,23.799,1.051,41
LIGHT_TRACK,1.863,0,934.0,5.857,1.213,12
HEAVY_TRACK,4.923,5,2467.0,1.809,0.682,16
LIGHT_TRACK,5.639,4,2820.0,1.5,1.667,10
HEAVY_TRACK,11.659,16,5835.0,2.667,0.958,23
SMALL_BLOB,0.5,0,250.0,1.0,4.0,4
STRAIGHT_TRACK,1.964,0,990.0,13.333,1.333,16
LIGHT_TRACK,2.548,0,1281.0,6.857,0.949,15
SMALL_BLOB,0.156,0,78.0,1,1,1
LIGHT_TRACK,2.005,0,1004.0,2.0,0.694,10
LIGHT_TRACK,8.195,1,5449.0,38.215,0.482,97
LIGHT_TRACK,0.928,0,465.0,5.25,1.238,8
LIGHT_TRACK,1.147,0,574.0,5.333,1.458,7
SMALL_BLOB,0.174,0,87.0,1,1,2
SMALL_BLOB,0.705,0,353.0,1.0,4.0,4
STRAIGHT_TRACK,2.371,0,1208.0,17.666,1.094,24
HEAVY_TRACK,13.641,22,6870.0,5.667,1.176,30
STRAIGHT_TRACK,7.854,0,5572.0,82.757,0.907,111
LIGHT_TRACK,2.504,2,1257.0,5.143,0.838,13
LIGHT_TRACK,2.266,3,1136.0,3.667,0.837,13
SMALL_BLOB,0.134,0,67.0,1,1,1
SMALL_BLOB,0.566,0,283.0,1,1,2
LIGHT_TRACK,1.034,2,517.0,3.0,2.333,7
STRAIGHT_TRACK,2.224,0,1127.0,13.942,0.916,18
SMALL_BLOB,0.196,0,98.0,1,1,2
SMALL_BLOB,0.132,0,66.0,1,1,1
SMALL_BLOB,0.37,0,185.0,1.0,3.0,3
LIGHT_TRACK,1.34,1,670.0,2.0,1.667,6
SMALL_BLOB,0.945,0,473.0,1.0,4.0,4
LIGHT_TRACK,4.67,0,2466.0,4.554,0.169,43
LIGHT_TRACK,2.29,0,1150.0,1.4,0.418,18
STRAIGHT_TRACK,1.823,0,918.0,11.0,1.141,15
STRAIGHT_TRACK,3.337,0,1715.0,13.577,0.722,30
SMALL_BLOB,0.054,0,27.0,1,1,1
SMALL_BLOB,0.346,0,173.0,2.0,3.0,3
SMALL_BLOB,0.306,0,153.0,1.0,3.0,3
STRAIGHT_TRACK,1.779,0,897.0,13.333,1.156,15
LIGHT_TRACK,0.917,0,459.0,4.0,1.5,6
SMALL_BLOB,0.508,0,254.0,5.0,2.0,4
LIGHT_TRACK,1.219,0,611.0,7.8,1.338,9
STRAIGHT_TRACK,2.431,0,1231.0,14.934,1.149,20
SMALL_BLOB,0.276,0,138.0,1,1,3
SMALL_BLOB,0.44,0,220.0,1.0,4.0,4
STRAIGHT_TRACK,2.048,0,1036.0,14.4,1.174,19
SMALL_BLOB,0.22,0,110.0,1,1,2
LIGHT_TRACK,9.847,2,5393.0,31.693,1.032,65
STRAIGHT_TRACK,1.21,0,607.0,9.333,1.548,10
SMALL_BLOB,0.278,0,139.0,1,1,2
SMALL_BLOB,0.13,0,65.0,1,1,1
SMALL_BLOB,0.208,0,104.0,1,1,1
STRAIGHT_TRACK,1.694,0,855.0,14.333,1.24,16
HEAVY_TRACK,5.275,9,2700.0,7.75,0.629,39
SMALL_BLOB,0.092,0,46.0,1,1,1
STRAIGHT_TRACK,1.919,0,963.0,8.125,1.154,12
STRAIGHT_TRACK,1.821,0,918.0,14.0,1.243,15
STRAIGHT_TRACK,1.83,0,922.0,12.751,1.333,16
STRAIGHT_TRACK,4.217,0,2224.0,28.5,0.988,39
LIGHT_TRACK,0.998,0,499.0,2.0,2.5,5
LIGHT_TRACK,0.955,0,478.0,4.0,1.875,6
LIGHT_TRACK,1.1,0,551.0,7.5,1.667,10
LIGHT_TRACK,4.309,2,2267.0,20.201,0.734,39
SMALL_BLOB,0.804,0,402.0,1,1,3
SMALL_BLOB,0.198,0,99.0,1,1,1
SMALL_BLOB,0.148,0,74.0,1,1,1
STRAIGHT_TRACK,3.077,0,1588.0,24.833,1.103,29
LIGHT_TRACK,0.687,0,344.0,7.999,1.875,6
SMALL_BLOB,0.236,0,118.0,1,1,1
LIGHT_TRACK,1.603,0,805.0,6.357,1.0,14
HEAVY_TRACK,8.731,12,4432.0,5.58,0.508,41
SMALL_BLOB,0.106,0,53.0,1,1,1
STRAIGHT_TRACK,3.32,0,1713.0,23.445,1.082,30
SMALL_BLOB,0.496,0,248.0,2.5,2.0,4
LIGHT_TRACK,11.806,8,10264.0,16.116,0.133,167
STRAIGHT_TRACK,2.628,0,1341.0,17.333,1.042,25
STRAIGHT_TRACK,1.36,0,683.0,9.857,1.207,11
LIGHT_TRACK,1.8,0,903.0,4.857,0.857,12
LIGHT_TRACK,1.354,0,677.0,2.0,2.5,5
STRAIGHT_TRACK,1.348,0,676.0,11.0,2.182,12
STRAIGHT_TRACK,2.377,0,1194.0,10.0,1.444,13
STRAIGHT_TRACK,1.355,0,680.0,8.75,1.457,12
SMALL_BLOB,0.09,0,45.0,1,1,1
SMALL_BLOB,0.232,0,116.0,1,1,1
LIGHT_TRACK,3.408,2,1711.0,8.5,1.238,15
SMALL_BLOB,0.258,0,129.0,1,1,1
STRAIGHT_TRACK,1.458,0,737.0,19.57,1.241,14
SMALL_BLOB,0.094,0,47.0,1,1,1
STRAIGHT_TRACK,2.423,0,1229.0,9.091,0.592,19
SMALL_BLOB,0.15,0,75.0,1,1,1
LIGHT_TRACK,6.208,2,3162.0,12.786,0.95,28
SMALL_BLOB,0.132,0,66.0,1,1,1
SMALL_BLOB,0.294,0,147.0,1,1,1
LIGHT_TRACK,1.337,0,669.0,2.143,0.867,7
LIGHT_TRACK,1.229,0,615.0,4.667,1.667,7
LIGHT_TRACK,1.18,0,591.0,5.75,1.413,10
LIGHT_TRACK,1.059,0,530.0,5.0,1.6,8
SMALL_BLOB,0.789,0,395.0,2.0,2.0,4
LIGHT_TRACK,2.816,0,1434.0,5.7,0.355,23
LIGHT_TRACK,3.845,1,2000.0,20.353,0.869,35
STRAIGHT_TRACK,0.936,0,469.0,9.0,2.0,9
LIGHT_TRACK,1.948,2,975.0,3.875,1.258,12
LIGHT_TRACK,2.055,1,1029.0,4.0,1.25,9
LIGHT_TRACK,1.315,0,659.0,5.0,1.25,10
LIGHT_TRACK,0.866,0,433.0,3.0,2.0,6
LIGHT_TRACK,1.449,0,726.0,7.5,1.333,8
HEAVY_TRACK,5.219,6,2652.0,2.673,0.307,34
LIGHT_TRACK,1.941,0,979.0,7.5,0.708,17
HEAVY_TRACK,3.196,6,1617.0,6.125,0.612,24
LIGHT_TRACK,8.457,4,4255.0,7.125,1.083,19
LIGHT_TRACK,1.333,0,669.0,1,1,9
STRAIGHT_TRACK,3.916,0,2095.0,33.287,1.033,45
LIGHT_TRACK,1.869,0,937.0,6.833,1.297,11
STRAIGHT_TRACK,2.525,0,1277.0,13.0,1.111,20
LIGHT_TRACK,1.24,0,621.0,5.2,1.308,10
LIGHT_TRACK,0.984,0,492.0,3.0,2.083,5
HEAVY_TRACK,9.291,10,4680.0,6.2,0.923,22
LIGHT_TRACK,1.036,0,518.0,3.0,1.667,5
LIGHT_TRACK,1.063,0,532.0,3.875,1.048,10
STRAIGHT_TRACK,1.265,0,635.0,9.125,1.224,11
STRAIGHT_TRACK,2.715,0,1371.0,8.637,0.65,15
LIGHT_TRACK,8.881,3,4507.0,1.7,0.194,33
LIGHT_TRACK,1.426,0,715.0,7.666,1.304,9
HEAVY_TRACK,12.955,22,6604.0,10.333,0.997,38
STRAIGHT_TRACK,1.227,0,616.0,13.0,1.453,10
LIGHT_TRACK,1.017,0,510.0,7.143,1.286,9
LIGHT_TRACK,1.181,0,592.0,7.666,1.449,10
STRAIGHT_TRACK,1.52,0,763.0,10.0,1.5,12
SMALL_BLOB,0.204,0,102.0,1,1,2
LIGHT_TRACK,1.357,0,680.0,6.667,1.5,9
STRAIGHT_TRACK,1.8,0,904.0,13.0,2.154,14
SMALL_BLOB,0.242,0,121.0,1,1,1
LIGHT_TRACK,1.004,0,502.0,4.0,1.75,7
SMALL_BLOB,0.02,0,10.0,1,1,1
STRAIGHT_TRACK,2.633,0,1347.0,22.0,1.135,24
SMALL_BLOB,0.264,0,132.0,1,1,2
SMALL_BLOB,0.67,0,335.0,1.0,3.0,3
LIGHT_TRACK,1.586,0,794.0,5.0,1.75,7
LIGHT_TRACK,3.239,2,1653.0,10.333,0.696,28
LIGHT_TRACK,1.454,0,728.0,6.5,1.731,9
LIGHT_TRACK,1.107,0,554.0,4.5,1.444,8
LIGHT_TRACK,0.928,0,464.0,3.5,1.786,5
STRAIGHT_TRACK,3.877,0,2030.0,44.0,1.636,36
SMALL_BLOB,0.058,0,29.0,1,1,1
STRAIGHT_TRACK,1.562,0,785.0,11.0,1.212,12
STRAIGHT_TRACK,5.331,0,2915.0,33.416,0.869,51
STRAIGHT_TRACK,1.755,0,886.0,13.249,1.163,17
STRAIGHT_TRACK,1.46,0,733.0,9.167,1.233,11
LIGHT_TRACK,1.08,0,540.0,4.0,2.5,5
SMALL_BLOB,0.116,0,58.0,1,1,1
HEAVY_TRACK,3.123,5,1563.0,2.25,0.528,19
LIGHT_TRACK,4.148,1,2186.0,21.929,0.752,38
STRAIGHT_TRACK,1.265,0,635.0,9.0,1.358,11
SMALL_BLOB,0.222,0,111.0,1,1,1
STRAIGHT_TRACK,3.584,0,1821.0,8.395,0.57,22
SMALL_BLOB,0.42,0,210.0,1,1,2
SMALL_BLOB,0.074,0,37.0,1,1,1
LIGHT_TRACK,2.692,0,1348.0,4.4,1.391,9
STRAIGHT_TRACK,1.246,0,625.0,9.0,1.389,10
LIGHT_TRACK,7.875,5,4427.0,4.876,0.148,80
HEAVY_TRACK,2.484,8,1247.0,9.0,1.778,16
LIGHT_TRACK,2.958,1,1489.0,7.692,0.955,17
STRAIGHT_TRACK,2.021,0,1017.0,16.0,2.125,17
STRAIGHT_TRACK,1.823,0,913.0,13.0,1.231,16
SMALL_BLOB,0.094,0,47.0,1,1,1
SMALL_BLOB,0.22,0,110.0,1,1,2
LIGHT_TRACK,1.499,0,751.0,5.75,1.413,10
HEAVY_TRACK,6.623,10,3716.0,21.838,0.505,60
STRAIGHT_TRACK,6.505,0,3540.0,36.5,1.049,53
SMALL_BLOB,0.47,0,235.0,1,1,4
STRAIGHT_TRACK,5.152,0,2941.0,47.483,1.002,64
SMALL_BLOB,0.28,0,140.0,2.0,3.0,3
SMALL_BLOB,0.172,0,86.0,1,1,2
LIGHT_TRACK,1.751,1,880.0,6.846,0.946,15
LIGHT_TRACK,1.955,2,978.0,7.0,1.571,11
LIGHT_TRACK,3.238,0,1665.0,5.667,0.275,28
LIGHT_TRACK,0.816,0,408.0,3.0,1.667,5
SMALL_BLOB,0.198,0,99.0,1,1,1
HEAVY_TRACK,5.068,10,2559.0,1.75,0.321,36
LIGHT_TRACK,1.079,0,540.0,5.333,1.458,7
HEAVY_TRACK,12.028,55,7943.0,40.075,0.7,130
LIGHT_TRACK,2.465,1,1234.0,3.2,1.125,9
LIGHT_TRACK,0.894,0,447.0,3.5,1.786,5
LIGHT_TRACK,0.861,0,431.0,4.333,1.538,6
STRAIGHT_TRACK,3.19,0,1604.0,8.285,1.214,17
LIGHT_TRACK,1.633,1,817.0,2.0,1.667,6
STRAIGHT_TRACK,2.25,0,1145.0,19.062,1.106,21
STRAIGHT_TRACK,1.442,0,723.0,11.0,2.182,12
SMALL_BLOB,0.738,0,369.0,1,1,2
LIGHT_TRACK,1.581,4,793.0,10.0,1.5,15
LIGHT_TRACK,0.908,0,454.0,2.0,2.5,5
LIGHT_TRACK,1.126,0,564.0,5.667,1.569,8
LIGHT_TRACK,1.545,2,773.0,2.5,1.4,7
HEAVY_TRACK,16.049,27,8480.0,12.123,0.635,61
STRAIGHT_TRACK,2.473,0,1261.0,20.153,1.148,23
LIGHT_TRACK,1.065,0,533.0,4.0,1.875,6
SMALL_BLOB,0.15,0,75.0,1,1,1
SMALL_BLOB,0.6,0,300.0,1.0,4.0,4
STRAIGHT_TRACK,3.814,0,2031.0,36.395,1.056,39
SMALL_BLOB,0.08,0,40.0,1,1,1
SMALL_BLOB,0.24,0,120.0,1,1,2
LIGHT_TRACK,1.072,0,536.0,2.0,2.5,5
LIGHT_TRACK,0.94,2,470.0,2.0,3.0,6
SMALL_BLOB,0.096,0,48.0,1,1,1
LIGHT_TRACK,1.214,0,607.0,2.0,2.5,5
LIGHT_TRACK,0.636,0,318.0,3.5,1.786,5
SMALL_BLOB,0.034,0,17.0,1,1,1
LIGHT_TRACK,1.104,0,552.0,5.0,1.6,8
SMALL_BLOB,0.162,0,81.0,1,1,1
LIGHT_TRACK,0.973,0,487.0,4.333,1.538,6
STRAIGHT_TRACK,3.559,0,1824.0,19.167,1.055,28
STRAIGHT_TRACK,1.267,0,635.0,8.0,1.719,11
LIGHT_TRACK,0.635,0,318.0,5.2,1.4,7
SMALL_BLOB,0.454,0,227.0,1.0,3.0,3
STRAIGHT_TRACK,2.497,0,1276.0,20.068,1.09,24
STRAIGHT_TRACK,1.468,0,738.0,12.0,1.36,12
SMALL_BLOB,0.352,0,176.0,1,1,2
SMALL_BLOB,0.586,0,293.0,1.0,3.0,3
STRAIGHT_TRACK,1.747,0,877.0,9.0,1.222,11
SMALL_BLOB,0.252,0,126.0,1.0,3.0,3
LIGHT_TRACK,4.359,2,2184.0,8.0,1.5,12
LIGHT_TRACK,2.419,2,1211.0,3.0,1.146,11
LIGHT_TRACK,1.286,4,644.0,6.0,1.833,11
STRAIGHT_TRACK,2.55,0,1309.0,26.001,1.25,26
STRAIGHT_TRACK,1.918,0,965.0,8.571,1.036,15
LIGHT_TRACK,9.089,0,6206.0,8.822,0.111,109
LIGHT_TRACK,1.364,0,683.0,4.25,1.324,9
LIGHT_TRACK,1.21,0,605.0,1.0,1.25,5
LIGHT_TRACK,2.54,2,1273.0,3.461,0.771,11
LIGHT_TRACK,1.42,2,711.0,1.429,0.714,10
STRAIGHT_TRACK,1.247,0,626.0,10.0,1.5,12
LIGHT_TRACK,1.049,0,525.0,5.0,1.4,7
STRAIGHT_TRACK,2.607,0,1333.0,24.001,1.198,23
STRAIGHT_TRACK,6.595,0,3397.0,14.572,0.786,33
LIGHT_TRACK,2.038,2,1023.0,5.231,0.919,14
SMALL_BLOB,0.208,0,104.0,1,1,1
STRAIGHT_TRACK,1.294,0,649.0,8.5,1.25,10
STRAIGHT_TRACK,1.698,0,855.0,11.333,1.167,14
LIGHT_TRACK,33.103,64,23081.0,10.585,0.223,199
LIGHT_TRACK,1.025,0,513.0,7.0,2.286,8
SMALL_BLOB,0.162,0,81.0,1.0,3.0,3
LIGHT_TRACK,0.772,0,386.0,3.0,1.667,5
LIGHT_TRACK,1.172,0,586.0,4.0,1.75,7
HEAVY_TRACK,16.333,23,8256.0,5.875,0.957,36
LIGHT_TRACK,0.414,0,207.0,3.5,1.786,5
STRAIGHT_TRACK,5.064,0,2650.0,23.312,1.003,41
STRAIGHT_TRACK,1.741,0,881.0,14.8,1.092,18
SMALL_BLOB,0.234,0,117.0,2.0,3.0,3
STRAIGHT_TRACK,5.503,0,3071.0,19.168,0.476,61
STRAIGHT_TRACK,2.049,0,1033.0,14.0,1.326,16
STRAIGHT_TRACK,1.301,0,652.0,12.0,1.667,10
SMALL_BLOB,0.85,0,425.0,1,1,3
LIGHT_TRACK,1.123,0,562.0,5.0,1.75,7
LIGHT_TRACK,1.106,0,554.0,6.333,1.404,8
SMALL_BLOB,0.096,0,48.0,1,1,1
LIGHT_TRACK,1.053,0,527.0,5.0,2.4,6
LIGHT_TRACK,2.626,2,1316.0,5.0,1.224,12
MEDIUM_BLOB,1.58,3,790.0,1.0,2.0,8
LIGHT_TRACK,0.602,0,301.0,5.0,2.4,6
LIGHT_TRACK,2.033,2,1017.0,2.5,1.0,10
STRAIGHT_TRACK,1.803,0,910.0,13.0,1.195,17
SMALL_BLOB,0.44,0,220.0,1,1,2
STRAIGHT_TRACK,2.228,0,1120.0,8.571,1.214,15
HEAVY_TRACK,4.878,6,2442.0,2.333,1.238,13
SMALL_BLOB,0.176,0,88.0,1,1,1
LIGHT_TRACK,1.38,0,692.0,6.714,1.24,12
STRAIGHT_TRACK,1.358,0,682.0,9.5,1.283,12
STRAIGHT_TRACK,1.758,0,886.0,13.333,1.25,15
HEAVY_TRACK,3.876,6,1943.0,2.333,0.714,15
SMALL_BLOB,0.148,0,74.0,1,1,1
LIGHT_TRACK,2.944,2,1477.0,5.667,1.167,14
SMALL_BLOB,0.81,0,405.0,1.0,3.0,3
LIGHT_TRACK,1.854,0,933.0,6.833,0.793,15
LIGHT_TRACK,1.172,2,586.0,2.0,3.0,6
LIGHT_TRACK,1.266,0,635.0,1,1,8
STRAIGHT_TRACK,2.886,0,1478.0,42.0,1.238,26
LIGHT_TRACK,1.046,0,524.0,4.833,1.333,8
LIGHT_TRACK,3.927,0,2039.0,8.593,0.362,33
LIGHT_TRACK,1.513,0,759.0,7.0,1.238,12
LIGHT_TRACK,4.079,2,2043.0,2.9,0.948,11
SMALL_BLOB,0.645,0,323.0,1.0,4.0,4
SMALL_BLOB,0.226,0,113.0,1,1,2
SMALL_BLOB,0.528,0,264.0,1,1,2
STRAIGHT_TRACK,2.427,0,1227.0,21.0,1.81,19
SMALL_BLOB,0.643,0,322.0,1.0,4.0,4
HEAVY_TRACK,4.747,10,2382.0,2.217,0.725,23
SMALL_BLOB,0.134,0,67.0,1,1,1
SMALL_BLOB,0.544,0,272.0,1.0,3.0,3
SMALL_BLOB,0.082,0,41.0,1,1,2
LIGHT_TRACK,0.825,0,413.0,4.25,1.5,6
STRAIGHT_TRACK,6.102,0,3551.0,42.492,0.767,64
HEAVY_TRACK,22.74,35,11720.0,11.364,0.945,52
LIGHT_TRACK,2.712,2,1359.0,4.5,1.208,12
LIGHT_TRACK,0.888,0,444.0,4.0,2.5,5
STRAIGHT_TRACK,10.08,0,7709.0,65.583,0.661,135
HEAVY_TRACK,5.455,9,2773.0,13.667,1.22,30
STRAIGHT_TRACK,3.33,0,1722.0,15.296,0.637,29
SMALL_BLOB,0.871,0,436.0,1,1,4
LIGHT_TRACK,1.264,2,633.0,3.667,1.364,9
STRAIGHT_TRACK,1.555,0,781.0,8.0,1.224,13
STRAIGHT_TRACK,1.604,0,809.0,8.75,0.88,17
LIGHT_TRACK,0.787,0,394.0,4.333,1.667,5
HEAVY_TRACK,2.844,5,1428.0,4.75,0.722,19
SMALL_BLOB,0.937,0,469.0,2.0,2.0,4
STRAIGHT_TRACK,1.839,0,927.0,13.144,1.165,15
LIGHT_TRACK,0.931,0,466.0,4.667,1.667,7
LIGHT_TRACK,1.87,2,939.0,7.0,1.111,14
STRAIGHT_TRACK,6.929,0,4316.0,61.135,0.919,83
SMALL_BLOB,1.027,0,514.0,2.0,2.0,4
STRAIGHT_TRACK,1.732,0,868.0,9.0,2.0,9
LIGHT_TRACK,2.202,0,1117.0,1,1,17
STRAIGHT_TRACK,1.668,0,841.0,12.374,1.172,16
LIGHT_TRACK,1.584,0,795.0,7.75,1.258,12
SMALL_BLOB,0.843,0,422.0,1,1,4
STRAIGHT_TRACK,1.563,0,785.0,8.5,1.243,13
LIGHT_TRACK,1.063,0,533.0,7.0,1.349,10
LIGHT_TRACK,1.219,0,611.0,7.5,1.5,9
SMALL_BLOB,0.366,0,183.0,1,1,2
LIGHT_TRACK,1.15,1,577.0,6.0,1.111,12
SMALL_BLOB,0.294,0,147.0,1,1,2
LIGHT_TRACK,1.093,0,548.0,7.167,1.291,9
LIGHT_TRACK,1.346,0,673.0,7.0,1.571,11
SMALL_BLOB,0.622,0,311.0,1.0,3.0,3
LIGHT_TRACK,1.759,2,880.0,2.5,1.4,7
LIGHT_TRACK,1.038,0,520.0,6.25,1.36,8
SMALL_BLOB,0.04,0,20.0,1,1,1
LIGHT_TRACK,3.511,2,1787.0,6.333,0.474,27
STRAIGHT_TRACK,2.384,0,1208.0,18.501,1.419,21
SMALL_BLOB,0.214,0,107.0,1,1,1
LIGHT_TRACK,2.23,1,1118.0,3.5,0.877,13
LIGHT_TRACK,1.31,0,657.0,7.833,1.326,11
LIGHT_TRACK,0.858,0,429.0,4.0,2.5,5
LIGHT_TRACK,2.187,2,1096.0,2.75,0.852,15
STRAIGHT_TRACK,2.119,0,1068.0,14.0,1.518,17
STRAIGHT_TRACK,1.672,0,841.0,11.333,1.373,14
LIGHT_TRACK,5.599,4,2810.0,5.4,1.111,15
SMALL_BLOB,0.873,0,437.0,3.0,2.667,4
SMALL_BLOB,0.598,0,299.0,2.0,3.0,3
STRAIGHT_TRACK,2.485,0,1267.0,18.555,1.122,24
STRAIGHT_TRACK,1.931,0,980.0,8.5,0.5,18
SMALL_BLOB,0.751,0,376.0,1.0,4.0,4
STRAIGHT_TRACK,1.296,0,651.0,9.0,1.218,12
SMALL_BLOB,0.398,0,199.0,1,1,1
STRAIGHT_TRACK,4.565,0,2348.0,10.083,0.574,33
LIGHT_TRACK,7.487,2,4078.0,8.089,0.244,56
